,review_count,business_id,categories,Unnamed: 0,super_rating,name,latitude,longitude,address,postal_code,positive_aspect,negative_aspect
289158,6,HF8829JvM0ISYsuJH_aeSQ,"Restaurants, Steakhouses, Asian Fusion, Sushi Bars",744,3.155583333333334,Pearl Fusion Restro,36.1633121,-86.7765917,204 Commerce St,37201.0,"['filet mignon', 'steak', 'staff', 'management', 'food']","['steak', 'staff', 'management', 'food', 'dinner']"
289164,18,hJbp9tcJlH2_tXrHZfQp3A,"American (Traditional), Restaurants, Nightlife, Bars",1782,4.424111111111111,Donk's,36.0899385,-86.6509345,2209 Murfreesboro Pike,37216.0,"['wings', 'service', 'food', 'prices', 'bartender']","['table', 'place', 'menu', 'fish', 'parking']"
289182,25,CejoKfjo6U4_wzhwWQerWg,"Restaurants, Fast Food, Burgers",553,1.9641814814814813,Burger King,36.1693778,-86.6841466,2388 Lebanon Pike,37214.0,"['burger', 'fries', 'food', 'crossandwich', 'service']","['line', 'chicken', 'owner', 'manager', 'lady']"
289209,121,N8SofTPv3MYseRutayDoJg,"Wine Bars, Bars, Restaurants, American (New), Breakfast & Brunch, Nightlife, Seafood",957,5.2085975806451605,Louie's Wine Dive,36.1530212906,-86.7939882576,101 17th Ave S,37203.0,"['food', 'service', 'staff', 'atmosphere', 'wine']","['delivery', 'waiting', 'crowds', 'revue', 'portions']"
289333,82,LIVL3r0LDrKl2RwbQ6TY8w,"Restaurants, Sushi Bars, Japanese",894,3.982690476190476,GoGo Sushi,36.1460407363,-86.7991593619,2057 Scarritt Pl,37212.0,"['ramen', 'sushi', 'service', 'food', 'lunch']","['avocado', 'brown rice', 'white fish', 'red bean', 'milk']"
289417,179,kqILsuvTSSW6v82S-_9jRg,"Sushi Bars, Restaurants",1912,5.215990710382513,Dear Sushi,36.1580648974,-86.6354187671,557 A Stewarts Ferry Pike,37214.0,"['sushi', 'food', 'service', 'staff', 'place']","['location', 'outside', 'tables', 'menu', 'atmosphere']"
289600,267,n3xTK_jqAwZB-C3sUDXEvA,"Restaurants, Nightlife, Bars, Southern, American (Traditional)",1990,3.867542647058824,Jack Daniel's,36.2114175644,-86.6943114521,2800 Opryland Dr,37214.0,"['food', 'service', 'live music', 'portions', 'brisket quesadilla']","['hostess', 'manager', 'salad', 'menu', 'waiting']"
289872,189,LxKrVb6A9vyGdx2gywpUXg,"Restaurants, Pizza",912,5.186455440414508,Five Points Pizza - West Nashville,36.15259,-86.835835,4100 Charlotte Ave,37209.0,"['pizza', 'garlic knots', 'service', 'staff', 'food']","['chicken', 'olive oil', 'red sauce', 'delivery', 'waiting']"
290065,107,R9CkIswjh9tRaI-oChUBGA,"Salad, Mediterranean, Restaurants",1105,3.978572972972973,CAVA,36.1078151,-86.8159436,2171 Green Hills Village Dr,37215.0,"['food', 'flavors', 'place', 'taste', 'ingredients']","['quality', 'environment', 'management', 'location', 'employees']"
290176,7,yRVRqGIjfIwEICeRWDfxtg,"Restaurants, Malaysian, Food, Vegetarian, Breakfast & Brunch, Coffee & Tea, Food Trucks",2448,5.8045857142857145,I Love Roti,36.161791,-86.847961,,37209.0,"['roti', 'food', 'aroma', 'flavor', 'flavors']","['dishes', 'mee goreng', 'owners', 'bar food', 'smokes']"
290183,59,cdTH26q7oWepyPQqN_yDoA,"Lounges, Bars, Nightlife, American (Traditional), Restaurants, Tacos, Cocktail Bars, Mexican",1597,5.390586885245902,Inglewood Lounge,36.216906,-86.7285329,3914 Gallatin Pike,37216.0,"['vibe', 'service', 'place', 'drinks', 'cocktails']","['size', 'outdoor seating', 'server', 'food menu', 'execution']"
290244,6,TpeIZYevmpyenHeCTknqMQ,"Southern, Convenience Stores, Food, Restaurants",1206,5.7595,Virginia's Market,36.1509298,-86.7945953,703 18th Ave S,37203.0,"['lunches', 'breakfast sandwiches', 'people', 'cereal', 'customer service']","['cereal', 'customer service', 'place', 'woman', 'beer']"
290250,6,aRnTDcpJcuLogQdOsycebg,"Soul Food, Restaurants, Southern",1519,4.701616666666666,Edgefield Restaurant,36.177152,-86.749621,105 S 11th St,37206.0,"['food', 'location']","['food', 'location']"
290256,134,FFQeh4p0s5HKriZZajJpfw,"Event Planning & Services, American (New), Caterers, Restaurants",661,4.5322962962962965,Mad Platter Restaurant & Catering,36.1760546,-86.7904501,1239 6th Ave N,37208.0,"['food', 'service', 'atmosphere', 'restaurant', 'environment']","['crab', 'special - king clip', 'mushroom bisque', 'salad', 'crab cake']"
290391,7,SUNmD8Trn36q8RmLU6P-Lg,"Food Stands, Hot Dogs, Restaurants",1155,4.733857142857143,Daddy's Dogs - Demonbreun Hill,36.1532885,-86.7900536,1516 Demonbreun St,37203.0,"['hot dogs', 'selection', 'toppings', 'staff', 'server']","['server', 'dogs', 'bottle of beer', 'dog', 'grill']"
290398,277,zewTzLyiEQA8LxzNkpAa3Q,"Pizza, Food, Restaurants",2485,5.212522996515679,NY Pie,36.135157,-86.887976,"6800 Charlotte Pike, Ste 105",37209.0,"['pizza', 'crust', 'staff', 'food', 'pie']","['marinera sauce', 'dining', 'ny style', 'eating area', 'dining area']"
290685,243,shbDs7N86yTsfZLh4Nie_A,"Restaurants, Burgers, Hot Dogs, Italian, Food Delivery Services, Pizza, American (Traditional), Food",2186,2.642468016194332,Little Chicago,36.1530508,-86.7905457,1524A Demonbreun St,37203.0,"['dish pizza', 'place', 'food', 'chicken', 'wrap']","['wait', 'mozzarella sticks', 'customer service', 'delivery', 'crust']"
290932,166,yK5WnMiXZe5hmNFx0xXb-w,"Food, Hot Dogs, Fast Food, Desserts, American (New), Burgers, Restaurants, Sandwiches",2444,3.837249122807018,Cook Out,36.1524685,-86.7964432,1807 W End Ave,37203.0,"['food', 'burger', 'service', 'place', 'price']","['workers', 'line', 'amount', 'service sauce', 'specials']"
291103,43,AefQvASk_wyVDDXIlVoWKQ,"Restaurants, Donuts, Food, Bakeries, Vegan, Gluten-Free, Coffee & Tea",478,5.243795348837209,The Wild Muffin,36.129007,-86.90273,998B Davidson Dr,37205.0,"['place', 'staff', 'owner', 'gluten', 'items']","['snack', 'woman', 'baker', 'peanuts', 'muffins']"
291146,92,xL0oeV9PSTC8HKZILwPKfg,"Bars, Nightlife, Mexican, Pubs, Tacos, Restaurants, Barbeque",2411,4.2462875,Neighbors,36.1407394,-86.8399855,4425 Murphy Rd,37209.0,"['food', 'bar', 'staff', 'place', 'atmosphere']","['pulled pork', 'clientele', 'condiments', 'waiting', 'parking']"
291242,6,hXIE9418_-sT3_ivKKgDfQ,"Mexican, Restaurants, Bars, Nightlife",1790,4.007766666666667,Arriba Bar & Grill,36.0726736413,-86.9248148656,7097 Old Harding Pike,37221.0,"['service', 'food', 'margaritas', 'place', 'shrimp fajitas']","['beans', 'chicken fajitas', 'spicy salsa', 'ground beef', 'taco salad bowl']"
291248,189,781EsVHOR92qSMkjS39epQ,"Bars, Nightlife, Restaurants, American (New)",330,4.502491534391535,Two Bits,36.1532089,-86.790186,1520 Demonbreun St,37203.0,"['food', 'drinks', 'atmosphere', 'games', 'place']","['nachos', 'salad', 'chicken breast', 'clientele', 'bartender']"
291437,12,fZ_VASNTjg6ZAFwpvUeQMw,"Shopping, Furniture Stores, Wholesalers, Kitchen & Bath, Restaurant Supplies, Appliances, Home & Garden, Local Services, Appliances & Repair, Professional Services",1715,4.460624999999999,L & L Restaurant Equipment,36.1529466,-86.8323849,3814 Charlotte Ave,37209.0,"['place', 'stuff']","['place', 'stuff']"
291449,188,uam_mfkUT8YOXTFQZSSmUg,"American (New), Music Venues, Piano Bars, Nightlife, Bars, Restaurants, Arts & Entertainment",2274,4.44236507936508,Big Bang - Dueling Piano Bar,36.163696,-86.775789,154 2nd Ave N,37203.0,"['musicians', 'place', 'entertainment', 'time', 'music']","['shots', 'host', 'alcohol', 'margaritas', 'establishment']"
291638,151,NWKnmL4AByKg0Mc2UoqMhQ,"Restaurants, Food, Desserts, Burgers, American (Traditional)",971,4.116112804878049,Dalts American Grill,36.1292205546,-86.852199055,38 White Bridge Rd,37205.0,"['food', 'service', 'menu', 'place', 'atmosphere']","['hostess / waitress', 'waitresses', 'sodium', 'managers', 'chicken salad']"
291802,89,__YGMQexDIqJKtYynxh5gg,"American (New), Restaurants, Wine Bars, Cafes, Bars, Tapas Bars, Breakfast & Brunch, Nightlife",1478,5.102495604395604,Lou,36.2041756,-86.7252415,1304 McGavock Pk,37216.0,"['food', 'brunch', 'service', 'place', 'wine']","['wait', 'dish', 'crispy potatoes', 'mocktail', 'cheese']"
291893,5,oZ02krhS39cMHLJZokZK8Q,"Breakfast & Brunch, American (New), Restaurants",2051,1.7261166666666667,Bojangles,36.092588,-86.6515637934,2140 Murfreesboro Pike,37217.0,"['breakfast', 'country ham', 'meat', 'staff', 'dinner']","['staff', 'dinner', 'waiting', 'chicken', 'manger']"
291899,64,_P8v_APY3AIXWWAiE4o3UQ,"Nightlife, Bars, Vinyl Records, Lounges, Shopping, Beer Bar, Books, Mags, Music & Video, Restaurants, Sandwiches",1468,5.2597171875,Vinyl Tap,36.1885225,-86.7294957,2038 Greenwood Ave,37206.0,"['place', 'beer', 'bar', 'staff', 'spot']","['tap', 'tables', 'sporks', 'food', 'lumineers']"
291963,413,A_lsaliw6jk7DQV6rTfY_A,"Restaurants, Filipino, Asian Fusion, Sushi Bars",476,4.87794094117647,Sunda - Nashville,36.1518462,-86.7839202,592 12th Ave S,37203.0,"['food', 'service', 'atmosphere', 'sushi', 'staff']","['wagyu sticky rice', 'crabmeat', 'schzewan chicken', 'price', 'prices']"
292388,40,L-ZB0dlt1XsT0d9t1yl7qA,"American (New), Nightlife, Bars, Restaurants",885,4.08983,Whitfield's Restaurant & Bar,36.102706,-86.869006,106 Harding Pl,37205.0,"['ambiance', 'live music', 'entrees', 'salads', 'outdoor patio']","['waiter', 'shrimp', 'grits', 'crab cake', 'food']"
292428,319,fEfGvg0vKsKel9nvUdBTMQ,"American (Traditional), Sandwiches, Burgers, Restaurants",1705,4.559681818181818,Rotier's Restaurant,36.147759,-86.8078632,2413 Elliston Pl,37203.0,"['burger', 'burgers', 'service', 'food', 'atmosphere']","['cole', 'seating', 'parking', 'vegis', 'environments']"
292758,77,fzLzJGsGMN-Qb_UDDvsDVA,"Burgers, Nightlife, Restaurants, Hot Dogs, Bars, Sports Bars",1732,3.463939285714286,The Other Place Sports Bar & Grill,36.0247301,-86.7117719,"6900 Lenox Village Dr, Ste 17",37211.0,"['food', 'service', 'bar', 'staff', 'place']","['menu', 'music', 'heated patio', 'servers', 'owner']"
292842,149,aRZV74C9w723hu9A-C20gA,"Restaurants, Breakfast & Brunch, Bars, Coffee & Tea, Food, Nightlife, American (Traditional), Cocktail Bars",1518,4.393144,Ruby Sunshine,36.1366299,-86.8004366,1800 21st Ave S,37212.0,"['food', 'service', 'breakfast', 'french toast', 'drinks']","['croutons', 'wait list', 'interior', 'tiles', 'lighting']"
292992,24,6ko58lgD6RjhINuNcuP6bA,"Food, Restaurants, Desserts, Bakeries, Cafes",315,4.722625,Dessert Designs,36.1384241,-86.8791496,850 Hillwood Blvd,37209.0,"['cakes', 'cake', 'dessert designs', 'dessert', 'chocolate caramel cake']","['customer service', 'caramel cake', 'hallelujah cake', 'prices', 'flavor']"
293016,51,S8cEYPmeIpb2q6AWF9Tn5g,"Food, Sandwiches, Bakeries, Breakfast & Brunch, Restaurants",1147,3.396645098039216,Bread and Company,36.1022062,-86.8179168,4105 Hillsboro Pike,37215.0,"['food', 'ham multigrain', 'cupcakes', 'fil a', 'goods']","['espresso drinks', 'milk', 'location', 'atmosphere', 'place']"
293067,556,Cs0adaMTxJWTDSzuQ3vheg,"Restaurants, Arts & Entertainment, Nightlife, Cafes, Recording & Rehearsal Studios, American (Traditional), Music Venues, Bars, Local Services, Wedding Chapels, Event Planning & Services",561,4.47132814159292,Listening Room Cafe,36.1537775,-86.7722092,618 4th Ave S,37210.0,"['music', 'food', 'place', 'venue', 'drinks']","['mac and cheese', 'salad with goat cheese , strawberries', 'pecans', 'server', 'chicken']"
293632,5,jhIHECFpt2_EXLlcaNGCFQ,"Sandwiches, Restaurants, Pop-Up Restaurants",1879,5.55272,Bill’s Sandwich Palace,36.2244322,-86.7253103,4204 Gallatin Pike,37216.0,"['sandwich', 'sandwiches', 'bread', 'ingredients']","['sandwich', 'sandwiches', 'bread', 'ingredients']"
293637,25,1wbIkxqILqNjp6aNe5mr6A,"Japanese, Restaurants, Ramen",113,3.6208961538461537,Otaku Ramen,36.1519932,-86.836543,4109 Charlotte Ave,37209.0,"['ramen', 'service', 'location', 'hot chicken bao buns', 'umami']","['menu', 'bowl of', 'eggplant ramen', 'waiting', 'broth']"
293663,35,_M-yuLQcvIEHy0EBEcc8MA,"Latin American, Event Planning & Services, Restaurants, Caribbean, Fast Food, Food, Caterers",1466,4.043237142857143,Pollo Tropical,36.1363924,-86.886151,6704 Charlotte Pike,37209.0,"['food', 'sauces', 'tropichop', 'chicken', 'corn soufflé']","['ribs', 'rice', 'fries', 'server', 'food quality']"
293698,90,2QD1Lv4bKTqOhijz07xTeA,"Food Trucks, Food, Vegan, Restaurants, Food Stands, Ice Cream & Frozen Yogurt, Desserts",136,5.617924444444444,Kokos Plant Based Ice Cream,36.152207,-86.820023,"3 City Ave, Ste 700",37209.0,"['ice cream', 'place', 'owners', 'flavors', 'customer service']","['food', 'coconut base', 'serving size', 'size', 'scoop']"
293788,89,Fd-CY5oUjewSTawi-O5Bqw,"Chinese, Soup, Restaurants, Food",679,3.759604347826087,No. 1 Chinese,36.024899,-86.711892,"6900 Lenox Village Dr, Ste 10",37211.0,"['food', 'delivery', 'chinese food', 'chinese', 'price']","['door', 'woman working the front', 'place', 'egg rolls', 'chicken']"
293880,9,BUGqVV6ziyekbMF3xVwuiA,"Mexican, Restaurants",502,2.529,Cocina Mexican Grill,36.1642019,-86.7815283,501 Union St,37219.0,"['chicken enchilada', 'owners', 'seating area', 'burrito', 'reservation']","['ingredients', 'prices', 'place', 'food', 'toppings']"
293889,11,BxedsINk4Kp8Hu7EoolOfQ,"Bars, Sports Bars, Nightlife, Restaurants, Active Life, Sports Clubs, American (New), American (Traditional)",522,4.4103666666666665,Sports Page,36.1645655,-86.780465,419 Union St,37219.0,"['prices', 'place', 'smoking', 'bar', 'burgur']","['lunch', 'sandwiches', '- smoking', 'food', 'beer']"
293901,272,DjiBIx1d8USQoSQMELQE6g,"Restaurants, Tex-Mex, Cajun/Creole, Bars, Nightlife",594,3.781605755395683,Broadway Brewhouse,36.1614630729,-86.7763734581,317 Broadway,37201.0,"['food', 'service', 'beer', 'atmosphere', 'place']","['customer service', 'chicken', 'ground beef', 'wing', 'manager']"
294179,35,-7CqBmK0zxwyjEqa3LBVSw,"Food, Desserts, Fast Food, American (Traditional), Ice Cream & Frozen Yogurt, Coffee & Tea, Restaurants, Burgers",3,2.887548571428572,Dairy Queen Grill & Chill,36.1389582365,-86.820315648,3404 W End Ave,37203.0,"['staff', 'food', 'service', 'dairy', 'location']","['dining area', 'mint oreo', 'chicken', 'coffee flort', 'table']"
294214,172,R-w5jNoaHSMlq2V9gHPAlQ,"Italian, Food, American (New), Desserts, Restaurants",1098,3.2146050847457626,Tazza,36.16295,-86.78081,510 Church St,37219.0,"['menu', 'food', 'service', 'pizza', 'server']","['white sauce pizza', 'workers', 'alcohol', 'customer service', 'wings']"
294391,34,VlsLTCFCBL2LIdT8Ijx65Q,"Mexican, Restaurants",1289,3.729038888888889,El Chico,36.1252968,-86.7085771,1132 Murfreesboro Pike,37217.0,"['food', 'service', 'refried beans', 'lunch specials', 'priced']","['ventilation', 'entrees', 'main dining area', 'kitchen', 'place']"
294427,27,ELgiifL3QLqzMaCo1frbdg,"American (Traditional), Restaurants, American (New), Breakfast & Brunch, Waffles, Diners",625,4.736121428571429,Waffle House,36.0807621,-86.954689,7676 Hwy 70 S,37221.0,"['food', 'service', 'coffee', 'breakfast', 'employees']","['server', 'place', 'bacon', 'hash', 'waitstaff']"
294455,71,jwJXTp4gm3woU93lxj8UdQ,"Greek, Diners, American (Traditional), Mediterranean, Restaurants, Breakfast & Brunch",1889,4.143318055555556,Bellevue Diner,36.0734482,-86.9229285,7071 Old Harding Pike,37221.0,"['food', 'breakfast', 'staff', 'pancakes', 'waitress']","['decor', 'chicken', 'egg', 'hash browns', 'eggs']"
294527,563,wRzZQ0rNNl0Ss9dHNM1S1A,"Pizza, Caterers, Nightlife, Beer Gardens, Event Planning & Services, Restaurants",2375,5.242358260869565,Slim & Husky’s Pizza Beeria,36.1803946156,-86.8027346951,911 Buchanan St,37208.0,"['pizza', 'atmosphere', 'toppings', 'staff', 'food']","['beer tap', 'workers', 'process', 'lines', 'line']"
295102,6,NNwAUflppzAqYNU4-pmTOw,"Restaurants, Fast Food, Burgers",966,2.0047833333333336,Burger King,36.203008496,-86.6928486725,457 Opry Mills Dr,37214.0,"['burger manager', 'whopper', 'fries', 'customer service', 'food']","['customer service', 'food', 'cashier', 'burger king', 'employees']"
295108,146,g2bomqGwXyMJiYFIaYnk4g,"American (New), Breakfast & Brunch, American (Traditional), Restaurants, Nightlife, Bars, Cocktail Bars, Sports Bars",1735,4.3602125827814575,The Goat - Germantown,36.1779029664,-86.7844902629,"1220 2nd Ave N, Ste 100",37208.0,"['food', 'atmosphere', 'service', 'place', 'staff']","['bartenders', 'pizzas', 'parking situation', 'water', 'parking']"
295259,9,4vJu5cMzarFHxEIuOgxlog,"Chicken Wings, Restaurants",244,3.9870777777777775,Hot Stuff Spicy Chicken & Fish,36.158664,-86.6271244,585 Stewarts Ferry Pkwy,37214.0,"['chicken', 'service', 'menu', 'customer service', 'french fries']","['fried pickles', 'food', 'hot chicken', 'business', 'spiciness']"
295268,29,3GvPXj5n0oig1ebnvwie0g,"Local Services, Gluten-Free, Sandwiches, Soup, Caterers, Candy Stores, Breakfast & Brunch, Event Planning & Services, Burgers, Specialty Food, Venues & Event Spaces, Community Service/Non-Profit, Salad, Restaurants, Cafes, Coffee & Tea, Food",171,5.15854,Divine Art Cafe,36.183373,-86.74907,"604 Gallatin Ave, Ste 109",37206.0,"['food', 'staff', 'atmosphere', 'breakfast', 'coffee']","['chicken salad sandwich', 'bowl of squash soup', 'people', 'seasonings on the', 'bathrooms']"
295298,11,TeDC6CPQS2AsgEk7TFi5ag,"Indian, Restaurants, Hookah Bars, Bars, Nightlife, Lounges, Buffets, Chicken Wings",1194,3.902518181818182,Indian Queen Lounge & Bar,36.1546186,-86.7978031,1805 Church St,37203.0,"['food', 'hookah bar', 'family', 'chicken curry', 'manager']","['spot', 'drinks', 'bartenders', 'servers', 'service']"
295309,7,8xiinKmMW_vR_kxlg3QC7Q,"American (Traditional), Diners, Desserts, Restaurants, Food",417,3.2759714285714283,Country Pride Restaurant,36.0150445636,-86.6188341379,13011 Old Hickory Blvd,37013.0,"['food', 'staff', 'soup', 'salad bar', 'vegan and beef vegetable soup']","['vegan and beef vegetable soup', 'cheeseburger soup', 'menu prices', 'dining area', 'ledge']"
295316,46,k7o9D7XQ0eGuz3nmKB1wXg,"Burgers, Pubs, Nightlife, Restaurants, Bars, Irish Pub",1895,2.357367391304348,McFadden's Restaurant and Saloon,36.163155,-86.775456,134 2nd Ave N,37201.0,"['dancing', 'dj', 'workers', 'server', 'music']","['back half', 'bartenders', 'servers', 'space', 'service']"
295362,33,8tsgnMFsMHuMIgrdjpEHLg,"Coffee & Tea, Bubble Tea, Comfort Food, Restaurants, Tea Rooms, Food",410,4.252709090909091,Boba Haus,36.1643221306,-86.7801746264,22 Arcade Ave,37219.0,"['place', 'bubble tea', 'staff', 'tea', 'milk tea']","['sugar', 'size', 'workers', 'thai tea', 'money']"
295395,218,9xa_JD-_Vqbnusmx0k6i9w,"Diners, Burgers, Nightlife, Bars, Restaurants, American (Traditional), Sandwiches, Music Venues, Arts & Entertainment, Dive Bars",451,4.684708928571429,Back Alley Diner,36.1641796883,-86.7798595144,217 Arcade Aly,37219.0,"['food', 'service', 'atmosphere', 'place', 'staff']","['beans', 'cole slaw', 'lemon', 'wait', 'alley']"
295619,160,x3h0A6n3zIVcnrC0q4bGKg,"Beer Bar, Burgers, Cocktail Bars, Restaurants, American (Traditional), Nightlife, Bars, Lounges, Dive Bars",2398,4.262292168674699,The Crying Wolf,36.1749284,-86.7570752,823 Woodland St,37206.0,"['drinks', 'food', 'bar', 'bartenders', 'decor']","['star', 'crowds', 'guy behind', 'contents', 'girl']"
295785,431,vC2Yt0Cdm5x0K-a78vQU8g,"Nightlife, Bars, Steakhouses, Sushi Bars, Restaurants, Seafood",2295,5.275737868480725,Jeff Ruby's Steakhouse- Nashville,36.165382231,-86.7793869275,300 4th Ave N,37219.0,"['service', 'food', 'steak', 'server', 'atmosphere']","['bun', 'presentation', 'mix drinks', 'porterhouse', 'wait']"
296226,96,mLWsfI_NGEFyEEDyzwBfxw,"Restaurants, American (New), Cafes, American (Traditional), Sandwiches, Pizza",1965,4.189253125,Newk's Eatery,36.1454166,-86.81232,2714 W End Ave,37203.0,"['food', 'salads', 'salad', 'service', 'place']","['dressing', 'sandwich', 'line', 'counter', 'hours']"
296322,18,Ybb1739zfXNm3ZZwa8c6Xg,"Burgers, Fast Food, Restaurants",1400,1.5071777777777775,Burger King,36.1594745175,-86.7954171362,1501 Charlotte Ave,37203.0,"['lunch service', 'food', 'burger', 'managers', 'coke']","['salt', 'workers', 'fries', 'location', 'employees']"
296340,19,-Wd5KqFszREg0XdXfSv5tg,"Restaurants, Food, Coffee & Tea",17,2.61982,Starbucks,36.12913,-86.67046,1 Terminal Dr,37214.0,"['stage', 'coffee', 'barista', 'location', 'drinks']","['workers', 'barrisa', 'woman', 'lines', 'line']"
296360,20,r70eml0T6aVe8z51IvydRg,"Bars, Restaurants, American (New), Nightlife, Dive Bars",2130,5.330925,SomeWhere SOS,36.1461402,-86.7993771,416 21st Ave S,37212.0,"['service', 'atmosphere', 'food', 'beer', 'drinks']","['host', 'menu', 'sandwich', 'appetizers', 'beers']"
